url,status
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/CAPS/6089MC/multicam/6089MC_MULTICAM_LEFT_SLANT_STICKER-1280x1280.jpg,NEW
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/CAPS/6007T/Black-Red/6007T_BLACK-CROWN-RED-VISOR_LEFT-SLANT_STICKER--1280x1280.jpg,NEW
https://flexfit.spb.ru/flexfit-caps/kepka-flexfit-6005fw-trucker-redwhiteblack-1,NEW
https://flexfit.spb.ru/4220-shapka-flexfit-1500kc-brown-690-r-1500kc-flexfit-shapki,NEW
https://flexfit.spb.ru/kepka-detskaya-flexfit-6308j-spruce-1,NEW
https://flexfit.spb.ru/4202-shapka-flexfit-1501kc-black-690-r-1501kc-flexfit-shapki,NEW
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/CAPS/6089M/Black/6089M_BLACK_LEFT_SLANT_STICKER-1280x1280.jpg,NEW
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/Beanies/1500KC/1500KC-DARK-GREY-1280x1280.jpg,NEW
https://flexfit.spb.ru/4210-shapka-flexfit-1501kc-maroon-690-r-1501kc-flexfit-shapk,NEW
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/CAPS/6789M/Dark-Grey/6789M_DARKGREY_LEFT_SLANT_STICKER-1280x1280.jpg,NEW
https://flexfit.spb.ru/4234-shapka-flexfit-1545k-heather-grey-690-r-1545k-flexfit-s,NEW
https://flexfit.spb.ru/flexfit-caps/kepka-detskaya-flexfit-6308j-white-1,NEW
https://flexfit.spb.ru/flexfit-hats/4227-shapka-flexfit-1500kc-olive-690-r-1500kc-flexfit-shapki,NEW
https://flexfit.spb.ru/flexfit-caps/kepka-detskaya-flexfit-6308j-navy-1,NEW
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/CAPS/6089TC/Camo-Black/6089TC_CAMO_BLACK_LEFT_SLANT_STICKER-1280x1280.png,NEW
https://flexfit.spb.ru/image/cache/catalog/FLEXFIT/CAPS/5089M/5089M_DARK-GREY_LEFT_SLANT_STICKER-1280x1280.jpg,NEW
https://flexfit.spb.ru/flexfit-hats/4214-shapka-flexfit-1501kc-red-690-r-1501kc-flexfit-shapki-f,NEW
https://flexfit.spb.ru/kepka-flexfit-6089m-classic-snapback-dark-navy,NEW
https://flexfit.spb.ru/4243-shapka-flexfit-1501p-royal-690-r-1501p-flexfit-shapki-f,NEW
